	Isample	g1	g2	Kr	KAW	AW0	Var
45564	    0.3541	    1.4891	    0.0663	    0.7400	   28.7430	    0.8472
45565	    0.3541	    1.4891	    0.0663	    0.7400	   28.7430	    0.8472
45566	    0.3841	    1.4891	    0.0663	    0.7400	   28.7430	    0.8472
45567	    0.3841	    1.4541	    0.0663	    0.7400	   28.7430	    0.8472
45568	    0.3841	    1.4361	    0.0663	    0.7400	   28.7430	    0.8472
45569	    0.3841	    1.4641	    0.0663	    0.7400	   28.7430	    0.8472
45570	    0.3841	    1.4641	    0.0663	    0.7880	   28.7430	    0.8472
45571	    0.3841	    1.4641	    0.0663	    0.7880	   28.7430	    0.8002
45572	    0.3841	    1.4821	    0.0663	    0.7880	   28.7430	    0.8002
45573	    0.3751	    1.4821	    0.0663	    0.7880	   28.7430	    0.8002
45574	    0.3751	    1.4531	    0.0663	    0.7880	   28.7430	    0.8002
45575	    0.3931	    1.4531	    0.0663	    0.7880	   28.7430	    0.8002
45576	    0.3931	    1.4531	    0.0663	    0.7990	   28.7430	    0.8002
45577	    0.3551	    1.4531	    0.0663	    0.7990	   28.7430	    0.8002
45578	    0.3461	    1.4531	    0.0663	    0.7990	   28.7430	    0.8002
45579	    0.3461	    1.4531	    0.0663	    0.7990	   28.7430	    0.8352
45580	    0.3461	    1.4531	    0.1053	    0.7990	   28.7430	    0.8352
45581	    0.3461	    1.4531	    0.1023	    0.7990	   28.7430	    0.8352
45582	    0.3461	    1.4531	    0.1023	    0.7990	   28.6930	    0.8352
45583	    0.3461	    1.4531	    0.1023	    0.7990	   28.6930	    0.8352
45584	    0.3471	    1.4531	    0.1023	    0.7990	   28.6930	    0.8352
45585	    0.3471	    1.4531	    0.1023	    0.7740	   28.6930	    0.8352
45586	    0.3471	    1.4531	    0.1023	    0.7470	   28.6930	    0.8352
45587	    0.3911	    1.4531	    0.1023	    0.7470	   28.6930	    0.8352
45588	    0.3911	    1.4531	    0.1023	    0.7470	   28.6930	    0.8402
45589	    0.3911	    1.4531	    0.1023	    0.7470	   28.6930	    0.8872
45590	    0.3441	    1.4531	    0.1023	    0.7470	   28.6930	    0.8872
45591	    0.3441	    1.4531	    0.0533	    0.7470	   28.6930	    0.8872
45592	    0.3441	    1.4531	    0.0533	    0.7000	   28.6930	    0.8872
45593	    0.3441	    1.4531	    0.0533	    0.6710	   28.6930	    0.8872
45594	    0.3131	    1.4531	    0.0533	    0.6710	   28.6930	    0.8872
45595	    0.3131	    1.4531	    0.0163	    0.6710	   28.6930	    0.8872
45596	    0.3131	    1.4531	    0.0663	    0.6710	   28.6930	    0.8872
45597	    0.3251	    1.4531	    0.0663	    0.6710	   28.6930	    0.8872
45598	    0.3251	    1.4531	    0.0663	    0.7050	   28.6930	    0.8872
45599	    0.3251	    1.4531	    0.0663	    0.7050	   28.6930	    0.8872
45600	    0.3251	    1.4391	    0.0663	    0.7050	   28.6930	    0.8872
45601	    0.3251	    1.4061	    0.0663	    0.7050	   28.6930	    0.8872
45602	    0.3251	    1.4061	    0.0663	    0.7050	   28.6750	    0.8872
45603	    0.3251	    1.4061	    0.0663	    0.7050	   28.6750	    0.8472
45604	    0.3251	    1.4151	    0.0663	    0.7050	   28.6750	    0.8472
45605	    0.2871	    1.4151	    0.0663	    0.7050	   28.6750	    0.8472
45606	    0.2871	    1.4151	    0.0663	    0.7050	   28.6750	    0.8142
45607	    0.3211	    1.4151	    0.0663	    0.7050	   28.6750	    0.8142
45608	    0.3211	    1.4151	    0.0663	    0.7050	   28.6750	    0.8412
45609	    0.3211	    1.4151	    0.0663	    0.6620	   28.6750	    0.8412
45610	    0.3211	    1.4151	    0.0663	    0.6930	   28.6750	    0.8412
45611	    0.2991	    1.4151	    0.0663	    0.6930	   28.6750	    0.8412
45612	    0.2991	    1.4591	    0.0663	    0.6930	   28.6750	    0.8412
45613	    0.2991	    1.4441	    0.0663	    0.6930	   28.6750	    0.8412
45614	    0.2991	    1.4441	    0.0213	    0.6930	   28.6750	    0.8412
45615	    0.2991	    1.4441	    0.0213	    0.7250	   28.6750	    0.8412
45616	    0.2991	    1.4611	    0.0213	    0.7250	   28.6750	    0.8412
45617	    0.2991	    1.4611	    0.0663	    0.7250	   28.6750	    0.8412
45618	    0.2601	    1.4611	    0.0663	    0.7250	   28.6750	    0.8412
45619	    0.2601	    1.4611	    0.0663	    0.7250	   28.6750	    0.8182
45620	    0.2991	    1.4611	    0.0663	    0.7250	   28.6750	    0.8182
45621	    0.2991	    1.4611	    0.0663	    0.7330	   28.6750	    0.8182
45622	    0.2991	    1.4611	    0.0663	    0.7330	   28.6720	    0.8182
45623	    0.2991	    1.4611	    0.0713	    0.7330	   28.6720	    0.8182
45624	    0.2891	    1.4611	    0.0713	    0.7330	   28.6720	    0.8182
45625	    0.2891	    1.4371	    0.0713	    0.7330	   28.6720	    0.8182
45626	    0.2891	    1.4371	    0.0713	    0.7330	   28.6720	    0.8182
45627	    0.2891	    1.4611	    0.0713	    0.7330	   28.6720	    0.8182
45628	    0.2891	    1.4201	    0.0713	    0.7330	   28.6720	    0.8182
45629	    0.2891	    1.4201	    0.0713	    0.7330	   28.6720	    0.8182
45630	    0.2891	    1.3881	    0.0713	    0.7330	   28.6720	    0.8182
45631	    0.2891	    1.3881	    0.0713	    0.7330	   28.6320	    0.8182
45632	    0.2891	    1.3881	    0.0713	    0.7330	   28.6320	    0.7712
45633	    0.2891	    1.3881	    0.0713	    0.7330	   28.6320	    0.7712
45634	    0.2891	    1.3881	    0.0713	    0.6950	   28.6320	    0.7712
45635	    0.2891	    1.3881	    0.0713	    0.7320	   28.6320	    0.7712
45636	    0.2891	    1.3881	    0.0713	    0.7320	   28.6110	    0.7712
45637	    0.2891	    1.3881	    0.0713	    0.7320	   28.6350	    0.7712
45638	    0.2891	    1.3881	    0.0713	    0.7320	   28.6350	    0.7542
45639	    0.3351	    1.3881	    0.0713	    0.7320	   28.6350	    0.7542
45640	    0.3351	    1.4081	    0.0713	    0.7320	   28.6350	    0.7542
45641	    0.3501	    1.4081	    0.0713	    0.7320	   28.6350	    0.7542
45642	    0.3501	    1.4081	    0.0713	    0.7320	   28.6540	    0.7542
45643	    0.3501	    1.4081	    0.0713	    0.7320	   28.6540	    0.7542
45644	    0.3501	    1.4081	    0.0713	    0.7320	   28.6540	    0.7552
45645	    0.3501	    1.4081	    0.0713	    0.7320	   28.6880	    0.7552
45646	    0.3501	    1.4081	    0.0713	    0.7320	   28.6880	    0.7832
45647	    0.3501	    1.4081	    0.0713	    0.7320	   28.7040	    0.7832
45648	    0.3501	    1.4081	    0.0713	    0.7320	   28.7040	    0.7582
45649	    0.3501	    1.4081	    0.1123	    0.7320	   28.7040	    0.7582
45650	    0.3501	    1.4081	    0.1123	    0.7320	   28.7040	    0.7582
45651	    0.3501	    1.4081	    0.1123	    0.7320	   28.7040	    0.7442
45652	    0.3501	    1.4081	    0.1123	    0.7320	   28.6690	    0.7442
45653	    0.3031	    1.4081	    0.1123	    0.7320	   28.6690	    0.7442
45654	    0.3031	    1.4081	    0.0753	    0.7320	   28.6690	    0.7442
45655	    0.3031	    1.4081	    0.0753	    0.7290	   28.6690	    0.7442
45656	    0.2931	    1.4081	    0.0753	    0.7290	   28.6690	    0.7442
45657	    0.2931	    1.4081	    0.0753	    0.7290	   28.6500	    0.7442
45658	    0.2931	    1.4081	    0.0753	    0.7290	   28.6500	    0.7442
45659	    0.2931	    1.3901	    0.0753	    0.7290	   28.6500	    0.7442
45660	    0.2931	    1.3581	    0.0753	    0.7290	   28.6500	    0.7442
45661	    0.2931	    1.3611	    0.0753	    0.7290	   28.6500	    0.7442
45662	    0.2931	    1.3611	    0.0753	    0.7290	   28.6430	    0.7442
45663	    0.2931	    1.3611	    0.0753	    0.7290	   28.6430	    0.7172
45664	    0.2931	    1.3801	    0.0753	    0.7290	   28.6430	    0.7172
45665	    0.2931	    1.3801	    0.0753	    0.6920	   28.6430	    0.7172
45666	    0.2931	    1.3801	    0.0753	    0.7270	   28.6430	    0.7172
45667	    0.2931	    1.3801	    0.0433	    0.7270	   28.6430	    0.7172
45668	    0.2931	    1.3801	    0.0433	    0.7450	   28.6430	    0.7172
45669	    0.2931	    1.3801	    0.0433	    0.7450	   28.6430	    0.7172
45670	    0.2931	    1.3801	    0.0433	    0.7450	   28.6060	    0.7172
45671	    0.2931	    1.3801	    0.0433	    0.7450	   28.6060	    0.7052
45672	    0.2931	    1.3801	    0.0433	    0.7420	   28.6060	    0.7052
45673	    0.2931	    1.3801	    0.0802	    0.7420	   28.6060	    0.7052
45674	    0.2931	    1.3801	    0.0802	    0.7420	   28.6470	    0.7052
45675	    0.2931	    1.3801	    0.0802	    0.7420	   28.6470	    0.7052
45676	    0.2931	    1.3801	    0.0382	    0.7420	   28.6470	    0.7052
45677	    0.2931	    1.3801	    0.0382	    0.7420	   28.6470	    0.6772
45678	    0.2931	    1.3801	    0.0382	    0.7380	   28.6470	    0.6772
45679	    0.2931	    1.3801	    0.0382	    0.7380	   28.6130	    0.6772
45680	    0.2931	    1.3801	    0.0382	    0.7350	   28.6130	    0.6772
45681	    0.2931	    1.3801	    0.0382	    0.7350	   28.5650	    0.6772
45682	    0.2931	    1.3801	    0.0382	    0.7350	   28.5650	    0.7112
45683	    0.2931	    1.3801	    0.0382	    0.7350	   28.5650	    0.6882
45684	    0.2931	    1.3801	    0.0382	    0.7350	   28.5490	    0.6882
45685	    0.2931	    1.3801	    0.0382	    0.7350	   28.5490	    0.7282
45686	    0.2931	    1.4201	    0.0382	    0.7350	   28.5490	    0.7282
45687	    0.2851	    1.4201	    0.0382	    0.7350	   28.5490	    0.7282
45688	    0.2851	    1.4201	    0.0382	    0.7350	   28.5310	    0.7282
45689	    0.2851	    1.4201	    0.0382	    0.7350	   28.5310	    0.7532
45690	    0.2921	    1.4201	    0.0382	    0.7350	   28.5310	    0.7532
45691	    0.2921	    1.4201	    0.0812	    0.7350	   28.5310	    0.7532
45692	    0.2921	    1.4201	    0.0812	    0.7730	   28.5310	    0.7532
45693	    0.2921	    1.4201	    0.0812	    0.7730	   28.5380	    0.7532
45694	    0.2921	    1.4201	    0.0812	    0.7730	   28.5380	    0.7682
45695	    0.2921	    1.4201	    0.0812	    0.7730	   28.5380	    0.7792
45696	    0.2921	    1.4201	    0.0812	    0.7730	   28.5380	    0.7792
45697	    0.3011	    1.4201	    0.0812	    0.7730	   28.5380	    0.7792
45698	    0.3011	    1.4201	    0.0652	    0.7730	   28.5380	    0.7792
45699	    0.3011	    1.4201	    0.0332	    0.7730	   28.5380	    0.7792
45700	    0.3011	    1.4201	    0.0332	    0.7420	   28.5380	    0.7792
45701	    0.2881	    1.4201	    0.0332	    0.7420	   28.5380	    0.7792
45702	    0.2881	    1.4341	    0.0332	    0.7420	   28.5380	    0.7792
45703	    0.2881	    1.4341	    0.0792	    0.7420	   28.5380	    0.7792
45704	    0.2881	    1.4341	    0.0792	    0.7420	   28.5380	    0.7552
45705	    0.2881	    1.4341	    0.0792	    0.7420	   28.5380	    0.7592
45706	    0.2881	    1.4341	    0.0792	    0.7420	   28.5870	    0.7592
45707	    0.2881	    1.4341	    0.0792	    0.7420	   28.5870	    0.7592
45708	    0.2881	    1.4341	    0.0792	    0.7420	   28.6180	    0.7592
45709	    0.2881	    1.4341	    0.0792	    0.7420	   28.6180	    0.7332
45710	    0.2881	    1.4341	    0.0792	    0.7420	   28.5690	    0.7332
45711	    0.2881	    1.4341	    0.0792	    0.7420	   28.6160	    0.7332
45712	    0.2611	    1.4341	    0.0792	    0.7420	   28.6160	    0.7332
45713	    0.2341	    1.4341	    0.0792	    0.7420	   28.6160	    0.7332
45714	    0.2341	    1.4341	    0.0792	    0.7420	   28.6160	    0.7632
45715	    0.2341	    1.4341	    0.0792	    0.7420	   28.5910	    0.7632
45716	    0.2341	    1.4341	    0.0792	    0.7420	   28.5910	    0.7382
45717	    0.1841	    1.4341	    0.0792	    0.7420	   28.5910	    0.7382
45718	    0.1841	    1.4341	    0.0792	    0.7420	   28.5910	    0.7592
45719	    0.1841	    1.4341	    0.0792	    0.7580	   28.5910	    0.7592
45720	    0.1841	    1.4341	    0.0792	    0.7580	   28.5910	    0.7522
45721	    0.1841	    1.4341	    0.0792	    0.7580	   28.5910	    0.7442
45722	    0.1841	    1.4341	    0.0792	    0.7580	   28.6160	    0.7442
45723	    0.1841	    1.4341	    0.0792	    0.7580	   28.6280	    0.7442
45724	    0.1841	    1.4341	    0.0792	    0.7580	   28.6280	    0.7932
45725	    0.1841	    1.4341	    0.0792	    0.7250	   28.6280	    0.7932
45726	    0.1841	    1.4341	    0.0792	    0.7250	   28.6280	    0.7932
45727	    0.1701	    1.4341	    0.0792	    0.7250	   28.6280	    0.7932
45728	    0.1701	    1.4341	    0.0792	    0.7110	   28.6280	    0.7932
45729	    0.1701	    1.4341	    0.0792	    0.7110	   28.6280	    0.8142
45730	    0.1701	    1.4341	    0.0792	    0.7110	   28.6280	    0.7892
45731	    0.1701	    1.4341	    0.0712	    0.7110	   28.6280	    0.7892
45732	    0.1701	    1.4341	    0.0932	    0.7110	   28.6280	    0.7892
45733	    0.1551	    1.4341	    0.0932	    0.7110	   28.6280	    0.7892
45734	    0.1601	    1.4341	    0.0932	    0.7110	   28.6280	    0.7892
45735	    0.1601	    1.4341	    0.0932	    0.7110	   28.6200	    0.7892
45736	    0.1431	    1.4341	    0.0932	    0.7110	   28.6200	    0.7892
45737	    0.1431	    1.4341	    0.0932	    0.7110	   28.6050	    0.7892
45738	    0.1231	    1.4341	    0.0932	    0.7110	   28.6050	    0.7892
45739	    0.1231	    1.4701	    0.0932	    0.7110	   28.6050	    0.7892
45740	    0.1231	    1.4701	    0.0602	    0.7110	   28.6050	    0.7892
45741	    0.1231	    1.4731	    0.0602	    0.7110	   28.6050	    0.7892
45742	    0.1231	    1.4731	    0.0602	    0.7110	   28.6050	    0.7862
45743	    0.1011	    1.4731	    0.0602	    0.7110	   28.6050	    0.7862
45744	    0.1011	    1.4731	    0.0602	    0.7110	   28.6050	    0.7862
45745	    0.1011	    1.4731	    0.0602	    0.7110	   28.6020	    0.7862
45746	    0.1011	    1.4731	    0.0602	    0.7510	   28.6020	    0.7862
45747	    0.1011	    1.4541	    0.0602	    0.7510	   28.6020	    0.7862
45748	    0.1011	    1.4541	    0.0602	    0.7510	   28.6020	    0.7752
45749	    0.1011	    1.4081	    0.0602	    0.7510	   28.6020	    0.7752
45750	    0.0591	    1.4081	    0.0602	    0.7510	   28.6020	    0.7752
45751	    0.0591	    1.4510	    0.0602	    0.7510	   28.6020	    0.7752
45752	    0.0591	    1.4510	    0.0602	    0.7510	   28.6020	    0.8212
45753	    0.0591	    1.4510	    0.0792	    0.7510	   28.6020	    0.8212
45754	    0.0591	    1.4510	    0.0792	    0.7510	   28.6020	    0.8392
45755	    0.0591	    1.4510	    0.0792	    0.7510	   28.6020	    0.8272
45756	    0.0591	    1.4510	    0.0792	    0.7510	   28.6020	    0.8462
45757	    0.0591	    1.4301	    0.0792	    0.7510	   28.6020	    0.8462
45758	    0.0591	    1.4011	    0.0792	    0.7510	   28.6020	    0.8462
45759	    0.0591	    1.4441	    0.0792	    0.7510	   28.6020	    0.8462
45760	    0.0591	    1.4441	    0.0792	    0.7510	   28.6020	    0.8662
45761	    0.0271	    1.4441	    0.0792	    0.7510	   28.6020	    0.8662
45762	    0.0271	    1.4441	    0.0642	    0.7510	   28.6020	    0.8662
45763	    0.0271	    1.4441	    0.0642	    0.7510	   28.6240	    0.8662
45764	    0.0271	    1.4441	    0.0642	    0.7510	   28.6240	    0.8662
45765	    0.0271	    1.4441	    0.0592	    0.7510	   28.6240	    0.8662
45766	    0.0271	    1.4441	    0.0592	    0.7510	   28.5850	    0.8662
45767	    0.0271	    1.4441	    0.0592	    0.7510	   28.5850	    0.8822
45768	    0.0271	    1.4441	    0.0702	    0.7510	   28.5850	    0.8822
45769	    0.0271	    1.4911	    0.0702	    0.7510	   28.5850	    0.8822
45770	    0.0271	    1.4991	    0.0702	    0.7510	   28.5850	    0.8822
45771	    0.0271	    1.5271	    0.0702	    0.7510	   28.5850	    0.8822
45772	    0.0673	    1.5271	    0.0702	    0.7510	   28.5850	    0.8822
45773	    0.0673	    1.5271	    0.0702	    0.7950	   28.5850	    0.8822
45774	    0.0673	    1.5271	    0.0702	    0.7950	   28.5380	    0.8822
45775	    0.0673	    1.5271	    0.0702	    0.7950	   28.5390	    0.8822
45776	    0.0673	    1.5271	    0.0702	    0.7950	   28.5020	    0.8822
45777	    0.0673	    1.5271	    0.0702	    0.7950	   28.4520	    0.8822
45778	    0.0673	    1.5271	    0.0702	    0.7950	   28.4780	    0.8822
45779	    0.0673	    1.5271	    0.0702	    0.7950	   28.4550	    0.8822
45780	    0.0673	    1.5271	    0.0702	    0.8280	   28.4550	    0.8822
45781	    0.0673	    1.5271	    0.0702	    0.8280	   28.4550	    0.8372
45782	    0.0673	    1.5181	    0.0702	    0.8280	   28.4550	    0.8372
45783	    0.1153	    1.5181	    0.0702	    0.8280	   28.4550	    0.8372
45784	    0.1153	    1.5181	    0.0702	    0.8280	   28.4550	    0.8532
45785	    0.1613	    1.5181	    0.0702	    0.8280	   28.4550	    0.8532
45786	    0.1613	    1.5411	    0.0702	    0.8280	   28.4550	    0.8532
45787	    0.1613	    1.5081	    0.0702	    0.8280	   28.4550	    0.8532
45788	    0.1753	    1.5081	    0.0702	    0.8280	   28.4550	    0.8532
45789	    0.1733	    1.5081	    0.0702	    0.8280	   28.4550	    0.8532
45790	    0.1733	    1.5031	    0.0702	    0.8280	   28.4550	    0.8532
45791	    0.1583	    1.5031	    0.0702	    0.8280	   28.4550	    0.8532
45792	    0.1583	    1.5031	    0.0672	    0.8280	   28.4550	    0.8532
45793	    0.1583	    1.5031	    0.0672	    0.8020	   28.4550	    0.8532
45794	    0.1583	    1.5031	    0.0672	    0.8020	   28.4550	    0.8532
45795	    0.1583	    1.5031	    0.0672	    0.8020	   28.4550	    0.8372
45796	    0.1823	    1.5031	    0.0672	    0.8020	   28.4550	    0.8372
45797	    0.1823	    1.5031	    0.0332	    0.8020	   28.4550	    0.8372
45798	    0.1823	    1.5031	    0.0332	    0.8020	   28.4550	    0.8102
45799	    0.1733	    1.5031	    0.0332	    0.8020	   28.4550	    0.8102
45800	    0.1733	    1.5171	    0.0332	    0.8020	   28.4550	    0.8102
45801	    0.1733	    1.5171	    0.0332	    0.8020	   28.4550	    0.7662
45802	    0.1733	    1.5171	    0.0332	    0.8020	   28.4590	    0.7662
45803	    0.1733	    1.5171	    0.0332	    0.8020	   28.4220	    0.7662
45804	    0.1733	    1.5471	    0.0332	    0.8020	   28.4220	    0.7662
45805	    0.1733	    1.5471	    0.0332	    0.8020	   28.4690	    0.7662
45806	    0.1633	    1.5471	    0.0332	    0.8020	   28.4690	    0.7662
45807	    0.1453	    1.5471	    0.0332	    0.8020	   28.4690	    0.7662
45808	    0.1643	    1.5471	    0.0332	    0.8020	   28.4690	    0.7662
45809	    0.1643	    1.5471	    0.0332	    0.8020	   28.4200	    0.7662
45810	    0.1163	    1.5471	    0.0332	    0.8020	   28.4200	    0.7662
45811	    0.1163	    1.5471	    0.0332	    0.7650	   28.4200	    0.7662
45812	    0.1643	    1.5471	    0.0332	    0.7650	   28.4200	    0.7662
45813	    0.1643	    1.5471	    0.0332	    0.7650	   28.4200	    0.7552
45814	    0.1643	    1.5471	    0.0332	    0.7500	   28.4200	    0.7552
45815	    0.1263	    1.5471	    0.0332	    0.7500	   28.4200	    0.7552
45816	    0.0893	    1.5471	    0.0332	    0.7500	   28.4200	    0.7552
45817	    0.0893	    1.5471	    0.0604	    0.7500	   28.4200	    0.7552
45818	    0.0633	    1.5471	    0.0604	    0.7500	   28.4200	    0.7552
45819	    0.0633	    1.5471	    0.0604	    0.7500	   28.3860	    0.7552
45820	    0.0483	    1.5471	    0.0604	    0.7500	   28.3860	    0.7552
45821	    0.0483	    1.5471	    0.0604	    0.7850	   28.3860	    0.7552
45822	    0.0483	    1.5471	    0.0564	    0.7850	   28.3860	    0.7552
45823	    0.0376	    1.5471	    0.0564	    0.7850	   28.3860	    0.7552
45824	    0.0376	    1.5471	    0.0564	    0.7850	   28.3380	    0.7552
45825	    0.0376	    1.5471	    0.0564	    0.7850	   28.3400	    0.7552
45826	    0.0376	    1.5471	    0.0564	    0.7850	   28.3670	    0.7552
45827	    0.0376	    1.5471	    0.0674	    0.7850	   28.3670	    0.7552
45828	    0.0376	    1.5511	    0.0674	    0.7850	   28.3670	    0.7552
45829	    0.0376	    1.5511	    0.0364	    0.7850	   28.3670	    0.7552
45830	    0.0376	    1.5511	    0.0364	    0.7850	   28.3670	    0.7552
45831	    0.0703	    1.5511	    0.0364	    0.7850	   28.3670	    0.7552
45832	    0.0703	    1.5511	    0.0364	    0.7850	   28.3670	    0.7172
45833	    0.0703	    1.5511	    0.0364	    0.7850	   28.3670	    0.7172
45834	    0.1023	    1.5511	    0.0364	    0.7850	   28.3670	    0.7172
45835	    0.1023	    1.5511	    0.0364	    0.8020	   28.3670	    0.7172
45836	    0.1023	    1.5511	    0.0364	    0.8020	   28.3670	    0.7552
45837	    0.1023	    1.5511	    0.0911	    0.8020	   28.3670	    0.7552
45838	    0.1023	    1.5511	    0.0911	    0.8020	   28.3670	    0.7712
45839	    0.1023	    1.5511	    0.0911	    0.7870	   28.3670	    0.7712
45840	    0.1023	    1.5511	    0.0871	    0.7870	   28.3670	    0.7712
45841	    0.1023	    1.5641	    0.0871	    0.7870	   28.3670	    0.7712
45842	    0.1023	    1.5641	    0.0871	    0.8030	   28.3670	    0.7712
45843	    0.1023	    1.5641	    0.0871	    0.8030	   28.3670	    0.7222
45844	    0.1023	    1.5641	    0.0581	    0.8030	   28.3670	    0.7222
45845	    0.1023	    1.5641	    0.0581	    0.7820	   28.3670	    0.7222
45846	    0.1023	    1.5641	    0.0581	    0.7820	   28.3770	    0.7222
45847	    0.1213	    1.5641	    0.0581	    0.7820	   28.3770	    0.7222
45848	    0.1213	    1.5641	    0.0581	    0.7820	   28.3990	    0.7222
45849	    0.1213	    1.5641	    0.0581	    0.7820	   28.3650	    0.7222
45850	    0.1213	    1.5641	    0.0581	    0.7820	   28.3900	    0.7222
45851	    0.1213	    1.5641	    0.0581	    0.7820	   28.3900	    0.7222
45852	    0.1213	    1.5641	    0.0551	    0.7820	   28.3900	    0.7222
45853	    0.1213	    1.5771	    0.0551	    0.7820	   28.3900	    0.7222
45854	    0.1213	    1.5681	    0.0551	    0.7820	   28.3900	    0.7222
45855	    0.1213	    1.5791	    0.0551	    0.7820	   28.3900	    0.7222
45856	    0.1213	    1.5791	    0.0551	    0.7820	   28.3900	    0.7462
45857	    0.1143	    1.5791	    0.0551	    0.7820	   28.3900	    0.7462
45858	    0.1153	    1.5791	    0.0551	    0.7820	   28.3900	    0.7462
45859	    0.1153	    1.5491	    0.0551	    0.7820	   28.3900	    0.7462
45860	    0.1153	    1.5141	    0.0551	    0.7820	   28.3900	    0.7462
45861	    0.1153	    1.5191	    0.0551	    0.7820	   28.3900	    0.7462
45862	    0.1153	    1.5191	    0.0551	    0.7820	   28.4030	    0.7462
45863	    0.1263	    1.5191	    0.0551	    0.7820	   28.4030	    0.7462
45864	    0.1263	    1.5191	    0.0501	    0.7820	   28.4030	    0.7462
45865	    0.1263	    1.5191	    0.0723	    0.7820	   28.4030	    0.7462
45866	    0.1263	    1.5191	    0.0723	    0.7820	   28.4030	    0.7442
45867	    0.1263	    1.5191	    0.0723	    0.7820	   28.4030	    0.7442
45868	    0.1263	    1.5191	    0.0723	    0.7820	   28.4230	    0.7442
45869	    0.1263	    1.5191	    0.0723	    0.8290	   28.4230	    0.7442
45870	    0.1263	    1.5191	    0.0723	    0.8250	   28.4230	    0.7442
45871	    0.1263	    1.5191	    0.0723	    0.7890	   28.4230	    0.7442
45872	    0.1263	    1.5191	    0.0723	    0.7990	   28.4230	    0.7442
45873	    0.1263	    1.5191	    0.0723	    0.7990	   28.4230	    0.7442
45874	    0.1263	    1.5191	    0.0723	    0.7990	   28.3790	    0.7442
45875	    0.1263	    1.5191	    0.0513	    0.7990	   28.3790	    0.7442
45876	    0.1263	    1.5071	    0.0513	    0.7990	   28.3790	    0.7442
45877	    0.1263	    1.5071	    0.0513	    0.7990	   28.3790	    0.7442
45878	    0.1263	    1.5071	    0.0513	    0.8010	   28.3790	    0.7442
45879	    0.1263	    1.5071	    0.0513	    0.8010	   28.3930	    0.7442
45880	    0.1263	    1.5071	    0.0513	    0.8010	   28.4260	    0.7442
45881	    0.1263	    1.5071	    0.0513	    0.8010	   28.4260	    0.7222
45882	    0.1263	    1.5071	    0.0513	    0.8010	   28.4190	    0.7222
45883	    0.1263	    1.5071	    0.0513	    0.8010	   28.4060	    0.7222
45884	    0.1263	    1.5071	    0.0513	    0.8010	   28.4060	    0.7082
45885	    0.1263	    1.4781	    0.0513	    0.8010	   28.4060	    0.7082
45886	    0.1263	    1.4781	    0.0513	    0.8010	   28.4060	    0.7082
45887	    0.1263	    1.4781	    0.0513	    0.8010	   28.4060	    0.6792
45888	    0.1263	    1.4781	    0.0513	    0.8320	   28.4060	    0.6792
45889	    0.1263	    1.4781	    0.0513	    0.8320	   28.3970	    0.6792
45890	    0.1263	    1.4781	    0.0843	    0.8320	   28.3970	    0.6792
45891	    0.1263	    1.4781	    0.0773	    0.8320	   28.3970	    0.6792
45892	    0.1263	    1.4781	    0.0773	    0.7930	   28.3970	    0.6792
45893	    0.1263	    1.4781	    0.0773	    0.7930	   28.3840	    0.6792
45894	    0.1263	    1.4781	    0.0773	    0.7930	   28.3840	    0.6472
45895	    0.1263	    1.4781	    0.0573	    0.7930	   28.3840	    0.6472
45896	    0.1263	    1.4781	    0.0743	    0.7930	   28.3840	    0.6472
45897	    0.1263	    1.4781	    0.0503	    0.7930	   28.3840	    0.6472
45898	    0.1263	    1.4781	    0.0503	    0.7740	   28.3840	    0.6472
45899	    0.1083	    1.4781	    0.0503	    0.7740	   28.3840	    0.6472
45900	    0.1083	    1.4351	    0.0503	    0.7740	   28.3840	    0.6472
45901	    0.1083	    1.4351	    0.0503	    0.7740	   28.4040	    0.6472
45902	    0.1083	    1.4351	    0.0503	    0.7740	   28.4040	    0.6602
45903	    0.1083	    1.4351	    0.0503	    0.7560	   28.4040	    0.6602
45904	    0.1523	    1.4351	    0.0503	    0.7560	   28.4040	    0.6602
45905	    0.1523	    1.4351	    0.0556	    0.7560	   28.4040	    0.6602
45906	    0.1523	    1.4351	    0.0556	    0.7560	   28.4040	    0.7032
45907	    0.1523	    1.4351	    0.0556	    0.7570	   28.4040	    0.7032
45908	    0.1663	    1.4351	    0.0556	    0.7570	   28.4040	    0.7032
45909	    0.1663	    1.4351	    0.0556	    0.7570	   28.4110	    0.7032
45910	    0.1663	    1.3981	    0.0556	    0.7570	   28.4110	    0.7032
45911	    0.1663	    1.3981	    0.0776	    0.7570	   28.4110	    0.7032
45912	    0.1663	    1.3981	    0.0706	    0.7570	   28.4110	    0.7032
45913	    0.1663	    1.3981	    0.0706	    0.7330	   28.4110	    0.7032
45914	    0.1663	    1.3981	    0.0706	    0.7330	   28.3930	    0.7032
45915	    0.1663	    1.4181	    0.0706	    0.7330	   28.3930	    0.7032
45916	    0.1663	    1.4401	    0.0706	    0.7330	   28.3930	    0.7032
45917	    0.1663	    1.4401	    0.0706	    0.7330	   28.3930	    0.6722
45918	    0.1663	    1.4401	    0.0706	    0.7330	   28.3930	    0.6512
45919	    0.1663	    1.4261	    0.0706	    0.7330	   28.3930	    0.6512
45920	    0.1663	    1.4261	    0.0706	    0.7580	   28.3930	    0.6512
45921	    0.1663	    1.4261	    0.0706	    0.7580	   28.3930	    0.6352
