coordx	coordy	rank
966014.0810	4463814.5418	132
966014.0810	4464314.5418	141
966014.0810	4464814.5418	141
966014.0810	4471814.5418	157
966014.0810	4472314.5418	157
966514.0810	4415314.5418	90
966514.0810	4415814.5418	89
966514.0810	4416314.5418	88
966514.0810	4416814.5418	87
966514.0810	4417314.5418	86
966514.0810	4417814.5418	85
966514.0810	4418314.5418	84
966514.0810	4418814.5418	83
966514.0810	4419314.5418	82
966514.0810	4419814.5418	81
966514.0810	4420314.5418	80
966514.0810	4420814.5418	80
966514.0810	4421314.5418	80
966514.0810	4421814.5418	80
966514.0810	4422314.5418	80
966514.0810	4422814.5418	80
966514.0810	4423314.5418	67
966514.0810	4423814.5418	66
966514.0810	4424314.5418	66
966514.0810	4424814.5418	64
966514.0810	4425314.5418	63
966514.0810	4425814.5418	62
966514.0810	4426314.5418	61
966514.0810	4426814.5418	61
966514.0810	4427314.5418	60
966514.0810	4427814.5418	61
966514.0810	4428314.5418	58
966514.0810	4428814.5418	57
966514.0810	4429314.5418	57
966514.0810	4429814.5418	56
966514.0810	4430314.5418	57
966514.0810	4430814.5418	57
966514.0810	4431314.5418	58
966514.0810	4431814.5418	58
966514.0810	4432314.5418	58
966514.0810	4432814.5418	58
966514.0810	4433314.5418	59
966514.0810	4433814.5418	60
966514.0810	4434314.5418	59
966514.0810	4434814.5418	59
966514.0810	4435314.5418	61
966514.0810	4435814.5418	60
966514.0810	4436314.5418	61
966514.0810	4436814.5418	62
966514.0810	4437314.5418	63
966514.0810	4437814.5418	65
966514.0810	4438314.5418	66
966514.0810	4438814.5418	69
966514.0810	4439314.5418	70
966514.0810	4439814.5418	69
966514.0810	4440314.5418	70
966514.0810	4440814.5418	71
966514.0810	4441314.5418	72
966514.0810	4441814.5418	73
966514.0810	4442314.5418	73
966514.0810	4442814.5418	74
966514.0810	4443314.5418	75
966514.0810	4443814.5418	76
966514.0810	4444314.5418	77
966514.0810	4444814.5418	82
966514.0810	4445314.5418	82
966514.0810	4445814.5418	89
966514.0810	4446314.5418	88
966514.0810	4446814.5418	88
966514.0810	4447314.5418	88
966514.0810	4447814.5418	89
966514.0810	4448314.5418	90
966514.0810	4448814.5418	91
966514.0810	4449314.5418	92
966514.0810	4449814.5418	94
966514.0810	4450314.5418	107
966514.0810	4450814.5418	107
966514.0810	4451314.5418	108
966514.0810	4451814.5418	107
966514.0810	4452314.5418	108
966514.0810	4452814.5418	108
966514.0810	4453314.5418	107
966514.0810	4453814.5418	108
966514.0810	4454314.5418	109
966514.0810	4454814.5418	110
966514.0810	4455314.5418	111
966514.0810	4455814.5418	112
966514.0810	4456314.5418	118
966514.0810	4456814.5418	118
966514.0810	4457314.5418	119
966514.0810	4457814.5418	120
966514.0810	4458314.5418	120
966514.0810	4458814.5418	122
966514.0810	4459314.5418	122
966514.0810	4459814.5418	123
966514.0810	4460314.5418	124
966514.0810	4460814.5418	125
966514.0810	4461314.5418	127
966514.0810	4461814.5418	128
966514.0810	4462314.5418	129
966514.0810	4462814.5418	130
966514.0810	4463314.5418	131
966514.0810	4463814.5418	132
967014.0810	4415814.5418	89
967014.0810	4416314.5418	88
967014.0810	4416814.5418	87
967014.0810	4417314.5418	86
967014.0810	4417814.5418	85
967014.0810	4418314.5418	84
967014.0810	4418814.5418	83
967014.0810	4419314.5418	82
967014.0810	4419814.5418	81
967014.0810	4420314.5418	81
967014.0810	4420814.5418	81
967014.0810	4421314.5418	81
967014.0810	4421814.5418	73
967014.0810	4422314.5418	81
967014.0810	4422814.5418	68
967014.0810	4423314.5418	67
967014.0810	4423814.5418	67
967014.0810	4424314.5418	65
967014.0810	4424814.5418	65
967014.0810	4425314.5418	64
967014.0810	4425814.5418	62
967014.0810	4426314.5418	61
967014.0810	4426814.5418	60
967014.0810	4427314.5418	59
967014.0810	4427814.5418	60
967014.0810	4428314.5418	57
967014.0810	4428814.5418	56
967014.0810	4429314.5418	56
967014.0810	4429814.5418	55
967014.0810	4430314.5418	56
967014.0810	4430814.5418	57
967014.0810	4431314.5418	56
967014.0810	4431814.5418	57
967014.0810	4432314.5418	57
967014.0810	4432814.5418	56
967014.0810	4433314.5418	56
967014.0810	4433814.5418	57
967014.0810	4434314.5418	59
967014.0810	4434814.5418	58
967014.0810	4435314.5418	59
967014.0810	4435814.5418	60
967014.0810	4436314.5418	61
967014.0810	4436814.5418	62
967014.0810	4437314.5418	63
967014.0810	4437814.5418	64
967014.0810	4438314.5418	65
967014.0810	4438814.5418	71
967014.0810	4439314.5418	70
967014.0810	4439814.5418	70
967014.0810	4440314.5418	71
967014.0810	4440814.5418	72
967014.0810	4441314.5418	74
967014.0810	4441814.5418	75
967014.0810	4442314.5418	74
967014.0810	4442814.5418	75
967014.0810	4443314.5418	76
967014.0810	4443814.5418	76
967014.0810	4444314.5418	77
967014.0810	4444814.5418	81
967014.0810	4445314.5418	82
967014.0810	4445814.5418	88
967014.0810	4446314.5418	88
967014.0810	4446814.5418	87
967014.0810	4447314.5418	88
967014.0810	4447814.5418	89
967014.0810	4448314.5418	90
967014.0810	4448814.5418	91
967014.0810	4449314.5418	93
967014.0810	4449814.5418	93
967014.0810	4450314.5418	107
967014.0810	4450814.5418	106
967014.0810	4451314.5418	106
967014.0810	4451814.5418	106
967014.0810	4452314.5418	106
967014.0810	4452814.5418	107
967014.0810	4453314.5418	106
967014.0810	4453814.5418	106
967014.0810	4454314.5418	106
967014.0810	4454814.5418	107
967014.0810	4455314.5418	108
967014.0810	4455814.5418	109
967014.0810	4456314.5418	110
967014.0810	4456814.5418	110
967014.0810	4457314.5418	120
967014.0810	4457814.5418	121
967014.0810	4458314.5418	121
967014.0810	4458814.5418	123
967014.0810	4459314.5418	123
967014.0810	4459814.5418	123
967014.0810	4460314.5418	124
967014.0810	4460814.5418	125
967014.0810	4461314.5418	128
967014.0810	4461814.5418	128
967014.0810	4462314.5418	129
967014.0810	4462814.5418	130
967014.0810	4463314.5418	132
967514.0810	4416314.5418	88
967514.0810	4416814.5418	87
967514.0810	4417314.5418	87
967514.0810	4417814.5418	85
967514.0810	4418314.5418	84
967514.0810	4418814.5418	83
967514.0810	4419314.5418	83
967514.0810	4419814.5418	82
967514.0810	4420314.5418	82
967514.0810	4420814.5418	72
967514.0810	4421314.5418	72
967514.0810	4421814.5418	72
967514.0810	4422314.5418	71
967514.0810	4422814.5418	70
967514.0810	4423314.5418	69
967514.0810	4423814.5418	68
967514.0810	4424314.5418	65
967514.0810	4424814.5418	65
967514.0810	4425314.5418	64
967514.0810	4425814.5418	63
967514.0810	4426314.5418	61
967514.0810	4426814.5418	60
967514.0810	4427314.5418	59
967514.0810	4427814.5418	58
967514.0810	4428314.5418	57
967514.0810	4428814.5418	56
967514.0810	4429314.5418	55
967514.0810	4429814.5418	54
967514.0810	4430314.5418	55
967514.0810	4430814.5418	55
967514.0810	4431314.5418	55
967514.0810	4431814.5418	56
967514.0810	4432314.5418	55
967514.0810	4432814.5418	55
967514.0810	4433314.5418	55
967514.0810	4433814.5418	56
967514.0810	4434314.5418	57
967514.0810	4434814.5418	59
967514.0810	4435314.5418	60
967514.0810	4435814.5418	61
967514.0810	4436314.5418	62
967514.0810	4436814.5418	62
967514.0810	4437314.5418	64
967514.0810	4437814.5418	64
967514.0810	4438314.5418	65
967514.0810	4438814.5418	66
967514.0810	4439314.5418	71
967514.0810	4439814.5418	75
967514.0810	4440314.5418	74
967514.0810	4440814.5418	73
967514.0810	4441314.5418	77
967514.0810	4441814.5418	76
967514.0810	4442314.5418	75
967514.0810	4442814.5418	76
967514.0810	4443314.5418	77
967514.0810	4443814.5418	79
967514.0810	4444314.5418	80
967514.0810	4444814.5418	81
967514.0810	4445314.5418	83
967514.0810	4445814.5418	88
967514.0810	4446314.5418	87
967514.0810	4446814.5418	86
967514.0810	4447314.5418	87
967514.0810	4447814.5418	87
967514.0810	4448314.5418	90
967514.0810	4448814.5418	91
967514.0810	4449314.5418	92
967514.0810	4449814.5418	93
967514.0810	4450314.5418	105
967514.0810	4450814.5418	106
967514.0810	4451314.5418	105
967514.0810	4451814.5418	105
967514.0810	4452314.5418	105
967514.0810	4452814.5418	105
967514.0810	4453314.5418	105
967514.0810	4453814.5418	105
967514.0810	4454314.5418	105
967514.0810	4454814.5418	107
967514.0810	4455314.5418	108
967514.0810	4455814.5418	108
967514.0810	4456314.5418	109
967514.0810	4456814.5418	110
967514.0810	4457314.5418	112
967514.0810	4457814.5418	113
967514.0810	4458314.5418	114
967514.0810	4458814.5418	124
967514.0810	4459314.5418	124
967514.0810	4459814.5418	124
967514.0810	4460314.5418	125
967514.0810	4460814.5418	125
967514.0810	4461314.5418	126
967514.0810	4461814.5418	129
967514.0810	4462314.5418	130
967514.0810	4462814.5418	131
968014.0810	4417314.5418	86
968014.0810	4417814.5418	85
968014.0810	4418314.5418	84
968014.0810	4418814.5418	84
968014.0810	4419314.5418	84
968014.0810	4419814.5418	74
968014.0810	4420314.5418	73
968014.0810	4420814.5418	72
968014.0810	4421314.5418	71
968014.0810	4421814.5418	71
968014.0810	4422314.5418	70
968014.0810	4422814.5418	69
968014.0810	4423314.5418	68
968014.0810	4423814.5418	67
968014.0810	4424314.5418	66
968014.0810	4424814.5418	64
968014.0810	4425314.5418	63
968014.0810	4425814.5418	62
968014.0810	4426314.5418	61
968014.0810	4426814.5418	60
968014.0810	4427314.5418	60
968014.0810	4427814.5418	59
968014.0810	4428314.5418	58
968014.0810	4428814.5418	57
968014.0810	4429314.5418	56
968014.0810	4429814.5418	55
968014.0810	4430314.5418	53
968014.0810	4430814.5418	54
968014.0810	4431314.5418	55
968014.0810	4431814.5418	53
968014.0810	4432314.5418	55
968014.0810	4432814.5418	54
968014.0810	4433314.5418	55
968014.0810	4433814.5418	57
968014.0810	4434314.5418	58
968014.0810	4434814.5418	60
968014.0810	4435314.5418	61
968014.0810	4435814.5418	62
968014.0810	4436314.5418	63
968014.0810	4436814.5418	63
968014.0810	4437314.5418	64
968014.0810	4437814.5418	65
968014.0810	4438314.5418	66
968014.0810	4438814.5418	67
968014.0810	4439314.5418	77
968014.0810	4439814.5418	76
968014.0810	4440314.5418	75
968014.0810	4440814.5418	74
968014.0810	4441314.5418	75
968014.0810	4441814.5418	77
968014.0810	4442314.5418	76
968014.0810	4442814.5418	77
968014.0810	4443314.5418	78
968014.0810	4443814.5418	79
968014.0810	4444314.5418	80
968014.0810	4444814.5418	81
968014.0810	4445314.5418	82
968014.0810	4445814.5418	87
968014.0810	4446314.5418	86
968014.0810	4446814.5418	85
968014.0810	4447314.5418	86
968014.0810	4447814.5418	87
968014.0810	4448314.5418	88
968014.0810	4448814.5418	91
968014.0810	4449314.5418	92
968014.0810	4449814.5418	105
968014.0810	4450314.5418	104
968014.0810	4450814.5418	104
968014.0810	4451314.5418	105
968014.0810	4451814.5418	104
968014.0810	4452314.5418	104
968014.0810	4452814.5418	105
968014.0810	4453314.5418	104
968014.0810	4453814.5418	104
968014.0810	4454314.5418	105
968014.0810	4454814.5418	106
968014.0810	4455314.5418	107
968014.0810	4455814.5418	108
968014.0810	4456314.5418	110
968014.0810	4456814.5418	111
968014.0810	4457314.5418	111
968014.0810	4457814.5418	112
968014.0810	4458314.5418	113
968014.0810	4458814.5418	114
968014.0810	4459314.5418	115
968014.0810	4459814.5418	125
968014.0810	4460314.5418	126
968014.0810	4460814.5418	126
968014.0810	4461314.5418	127
968014.0810	4461814.5418	130
968014.0810	4462314.5418	130
968014.0810	4462814.5418	131
968514.0810	4417814.5418	85
968514.0810	4418314.5418	85
968514.0810	4418814.5418	85
968514.0810	4419314.5418	75
968514.0810	4419814.5418	74
968514.0810	4420314.5418	73
968514.0810	4420814.5418	72
968514.0810	4421314.5418	71
968514.0810	4421814.5418	70
968514.0810	4422314.5418	69
968514.0810	4422814.5418	68
968514.0810	4423314.5418	67
968514.0810	4423814.5418	66
968514.0810	4424314.5418	65
968514.0810	4424814.5418	64
968514.0810	4425314.5418	63
968514.0810	4425814.5418	62
968514.0810	4426314.5418	61
968514.0810	4426814.5418	61
968514.0810	4427314.5418	61
968514.0810	4427814.5418	60
968514.0810	4428314.5418	60
968514.0810	4428814.5418	57
968514.0810	4429314.5418	57
968514.0810	4429814.5418	53
968514.0810	4430314.5418	52
968514.0810	4430814.5418	53
968514.0810	4431314.5418	52
968514.0810	4431814.5418	52
968514.0810	4432314.5418	52
968514.0810	4432814.5418	53
968514.0810	4433314.5418	54
968514.0810	4433814.5418	54
968514.0810	4434314.5418	56
968514.0810	4434814.5418	57
968514.0810	4435314.5418	59
968514.0810	4435814.5418	60
968514.0810	4436314.5418	64
968514.0810	4436814.5418	64
968514.0810	4437314.5418	64
968514.0810	4437814.5418	65
968514.0810	4438314.5418	79
968514.0810	4438814.5418	78
968514.0810	4439314.5418	77
968514.0810	4439814.5418	76
968514.0810	4440314.5418	76
968514.0810	4440814.5418	75
968514.0810	4441314.5418	76
968514.0810	4441814.5418	77
968514.0810	4442314.5418	77
968514.0810	4442814.5418	77
968514.0810	4443314.5418	78
968514.0810	4443814.5418	79
968514.0810	4444314.5418	80
968514.0810	4444814.5418	81
968514.0810	4445314.5418	84
968514.0810	4445814.5418	85
968514.0810	4446314.5418	84
968514.0810	4446814.5418	86
968514.0810	4447314.5418	86
968514.0810	4447814.5418	87
968514.0810	4448314.5418	88
968514.0810	4448814.5418	89
968514.0810	4449314.5418	90
968514.0810	4449814.5418	105
968514.0810	4450314.5418	104
968514.0810	4450814.5418	103
968514.0810	4451314.5418	104
968514.0810	4451814.5418	103
968514.0810	4452314.5418	103
968514.0810	4452814.5418	104
968514.0810	4453314.5418	103
968514.0810	4453814.5418	104
968514.0810	4454314.5418	105
968514.0810	4454814.5418	107
968514.0810	4455314.5418	108
968514.0810	4455814.5418	108
968514.0810	4456314.5418	109
968514.0810	4456814.5418	110
968514.0810	4457314.5418	111
968514.0810	4457814.5418	112
968514.0810	4458314.5418	113
968514.0810	4458814.5418	114
968514.0810	4459314.5418	115
968514.0810	4459814.5418	116
968514.0810	4460314.5418	127
968514.0810	4460814.5418	127
968514.0810	4461314.5418	128
968514.0810	4461814.5418	131
968514.0810	4462314.5418	131
968514.0810	4462814.5418	131
969014.0810	4419314.5418	75
969014.0810	4419814.5418	74
969014.0810	4420314.5418	73
969014.0810	4420814.5418	73
969014.0810	4421314.5418	72
969014.0810	4421814.5418	71
969014.0810	4422314.5418	70
969014.0810	4422814.5418	68
969014.0810	4423314.5418	68
969014.0810	4423814.5418	66
969014.0810	4424314.5418	66
969014.0810	4424814.5418	64
969014.0810	4425314.5418	63
969014.0810	4425814.5418	63
969014.0810	4426314.5418	62
969014.0810	4426814.5418	62
969014.0810	4427314.5418	62
969014.0810	4427814.5418	61
969014.0810	4428314.5418	61
969014.0810	4428814.5418	58
969014.0810	4429314.5418	54
969014.0810	4429814.5418	53
969014.0810	4430314.5418	53
969014.0810	4430814.5418	51
969014.0810	4431314.5418	51
969014.0810	4431814.5418	51
969014.0810	4432314.5418	51
969014.0810	4432814.5418	52
969014.0810	4433314.5418	53
969014.0810	4433814.5418	55
969014.0810	4434314.5418	55
969014.0810	4434814.5418	56
969014.0810	4435314.5418	58
969014.0810	4435814.5418	59
969014.0810	4436314.5418	59
969014.0810	4436814.5418	62
969014.0810	4437314.5418	62
969014.0810	4437814.5418	62
969014.0810	4438314.5418	79
969014.0810	4438814.5418	78
969014.0810	4439314.5418	77
969014.0810	4439814.5418	77
969014.0810	4440314.5418	77
969014.0810	4440814.5418	76
969014.0810	4441314.5418	76
969014.0810	4441814.5418	77
969014.0810	4442314.5418	78
969014.0810	4442814.5418	80
969014.0810	4443314.5418	79
969014.0810	4443814.5418	79
969014.0810	4444314.5418	80
969014.0810	4444814.5418	81
969014.0810	4445314.5418	83
969014.0810	4445814.5418	83
969014.0810	4446314.5418	85
969014.0810	4446814.5418	85
969014.0810	4447314.5418	86
969014.0810	4447814.5418	88
969014.0810	4448314.5418	88
969014.0810	4448814.5418	89
969014.0810	4449314.5418	90
969014.0810	4449814.5418	105
969014.0810	4450314.5418	104
969014.0810	4450814.5418	103
969014.0810	4451314.5418	102
969014.0810	4451814.5418	103
969014.0810	4452314.5418	102
969014.0810	4452814.5418	102
969014.0810	4453314.5418	103
969014.0810	4453814.5418	104
969014.0810	4454314.5418	105
969014.0810	4454814.5418	106
969014.0810	4455314.5418	109
969014.0810	4455814.5418	109
969014.0810	4456314.5418	110
969014.0810	4456814.5418	110
969014.0810	4457314.5418	111
969014.0810	4457814.5418	112
969014.0810	4458314.5418	113
969014.0810	4458814.5418	114
969014.0810	4459314.5418	115
969014.0810	4459814.5418	116
969014.0810	4460814.5418	128
969014.0810	4461314.5418	129
969014.0810	4461814.5418	132
969014.0810	4462314.5418	132
969514.0810	4419314.5418	76
969514.0810	4419814.5418	75
969514.0810	4420314.5418	73
969514.0810	4420814.5418	73
969514.0810	4421314.5418	71
969514.0810	4421814.5418	71
969514.0810	4422314.5418	70
969514.0810	4422814.5418	69
969514.0810	4423314.5418	69
969514.0810	4423814.5418	66
969514.0810	4424314.5418	65
969514.0810	4424814.5418	64
969514.0810	4425314.5418	64
969514.0810	4425814.5418	64
969514.0810	4426314.5418	63
969514.0810	4426814.5418	63
969514.0810	4427314.5418	64
969514.0810	4427814.5418	48
969514.0810	4428314.5418	48
969514.0810	4428814.5418	59
969514.0810	4429314.5418	54
969514.0810	4429814.5418	54
969514.0810	4430314.5418	52
969514.0810	4430814.5418	51
969514.0810	4431314.5418	50
969514.0810	4431814.5418	50
969514.0810	4432314.5418	52
969514.0810	4432814.5418	52
969514.0810	4433314.5418	53
969514.0810	4433814.5418	54
969514.0810	4434314.5418	55
969514.0810	4434814.5418	56
969514.0810	4435314.5418	57
969514.0810	4435814.5418	58
969514.0810	4436314.5418	59
969514.0810	4436814.5418	61
969514.0810	4437314.5418	61
969514.0810	4437814.5418	62
969514.0810	4438314.5418	79
969514.0810	4438814.5418	78
969514.0810	4439314.5418	78
969514.0810	4439814.5418	79
969514.0810	4440314.5418	78
969514.0810	4440814.5418	77
969514.0810	4441314.5418	77
969514.0810	4441814.5418	77
969514.0810	4442314.5418	81
969514.0810	4442814.5418	80
969514.0810	4443314.5418	80
969514.0810	4443814.5418	80
969514.0810	4444314.5418	80
969514.0810	4444814.5418	81
969514.0810	4445314.5418	82
969514.0810	4445814.5418	83
969514.0810	4446314.5418	84
969514.0810	4446814.5418	86
969514.0810	4447314.5418	86
969514.0810	4447814.5418	87
969514.0810	4448314.5418	89
969514.0810	4448814.5418	90
969514.0810	4449314.5418	91
969514.0810	4449814.5418	106
969514.0810	4450314.5418	105
969514.0810	4450814.5418	103
969514.0810	4451314.5418	102
969514.0810	4451814.5418	101
969514.0810	4452314.5418	101
969514.0810	4452814.5418	102
969514.0810	4453314.5418	103
969514.0810	4453814.5418	104
969514.0810	4454314.5418	105
969514.0810	4454814.5418	107
969514.0810	4455314.5418	110
969514.0810	4455814.5418	110
969514.0810	4456314.5418	111
969514.0810	4456814.5418	111
969514.0810	4457314.5418	111
969514.0810	4457814.5418	112
969514.0810	4458314.5418	113
969514.0810	4458814.5418	114
969514.0810	4459314.5418	115
969514.0810	4459814.5418	116
969514.0810	4461814.5418	133
970014.0810	4419314.5418	75
970014.0810	4419814.5418	75
970014.0810	4420314.5418	74
970014.0810	4420814.5418	72
970014.0810	4421314.5418	71
970014.0810	4421814.5418	70
970014.0810	4422314.5418	69
970014.0810	4422814.5418	68
970014.0810	4423314.5418	67
970014.0810	4423814.5418	66
970014.0810	4424314.5418	65
