station	dt	qobs	qcal	pmean	wmean	eta	ep	temp	tempmax	tempmin
zhangjiafen	1986-7-12	32.700	10.000	0	100.000	0.100	8.200	0	0	0
zhangjiafen	1986-7-13	24.200	10.000	0.200	100.000	0.100	5.500	0	0	0
zhangjiafen	1986-7-14	19.900	10.000	2.200	100.000	0.100	9.000	0	0	0
zhangjiafen	1986-7-15	15.500	10.000	11.500	100.000	0.100	7.600	0	0	0
zhangjiafen	1986-7-16	18.300	10.000	7.500	100.000	0.100	3.100	0	0	0
zhangjiafen	1986-7-17	29.300	10.000	5.300	100.000	0.100	7.500	0	0	0
zhangjiafen	1986-7-18	37.900	10.000	13.600	100.000	0.100	1.400	0	0	0
zhangjiafen	1986-7-19	43.500	10.000	0.300	100.000	0.100	6.800	0	0	0
zhangjiafen	1986-7-20	45.000	10.000	5.900	100.000	0.100	5.300	0	0	0
zhangjiafen	1986-7-21	39.200	10.000	2.400	100.000	0.100	6.500	0	0	0
zhangjiafen	1986-7-22	34.000	10.000	2.700	100.000	0.100	5.700	0	0	0
zhangjiafen	1986-7-23	39.200	10.000	10.700	100.000	0.100	8.400	0	0	0
zhangjiafen	1986-7-24	45.000	10.000	1.300	100.000	0.100	7.700	0	0	0
zhangjiafen	1986-7-25	34.000	10.000	7.700	100.000	0.100	1.900	0	0	0
zhangjiafen	1986-7-26	39.200	10.000	3.200	100.000	0.100	6.300	0	0	0
zhangjiafen	1986-7-27	40.600	10.000	1.600	100.000	0.100	7.500	0	0	0
zhangjiafen	1986-7-28	36.600	10.000	2.800	100.000	0.100	2.700	0	0	0
zhangjiafen	1986-7-29	33.000	10.000	8.100	100.000	0.100	1.800	0	0	0
zhangjiafen	1986-7-30	63.400	10.000	0.100	100.000	0.100	8.100	0	0	0
zhangjiafen	1986-7-31	36.600	10.000	2.300	100.000	0.100	4.800	0	0	0
zhangjiafen	1986-8-1	28.100	10.000	2.200	100.000	0.100	6.900	0	0	0
zhangjiafen	1986-8-2	27.000	10.000	1.000	100.000	0.100	8.100	0	0	0
zhangjiafen	1986-8-3	22.400	10.000	0.500	100.000	0.100	7.600	0	0	0
zhangjiafen	1986-8-4	19.100	10.000	9.800	100.000	0.100	3.000	0	0	0
zhangjiafen	1986-8-5	30.300	10.000	0.700	100.000	0.100	2.900	0	0	0
zhangjiafen	1986-8-6	28.100	10.000	5.300	100.000	0.100	5.200	0	0	0
zhangjiafen	1986-8-7	35.300	10.000	2.600	100.000	0.100	8.300	0	0	0
zhangjiafen	1986-8-8	26.100	10.000	7.000	100.000	0.100	2.900	0	0	0
zhangjiafen	1986-8-9	23.300	10.000	12.000	100.000	0.100	5.600	0	0	0
zhangjiafen	1986-8-10	35.900	10.000	0	100.000	0.100	6.400	0	0	0
zhangjiafen	1986-8-11	27.000	10.000	5.700	100.000	0.100	6.500	0	0	0
zhangjiafen	1986-8-12	21.600	10.000	0.500	100.000	0.100	5.600	0	0	0
zhangjiafen	1986-8-13	20.800	10.000	0	100.000	0.100	8.000	0	0	0
zhangjiafen	1986-8-14	18.300	10.000	0.100	100.000	0.100	3.600	0	0	0
zhangjiafen	1986-8-15	17.600	10.000	0	100.000	0.100	5.100	0	0	0
zhangjiafen	1986-8-16	14.800	10.000	0	100.000	0.100	6.800	0	0	0
zhangjiafen	1986-8-17	13.600	10.000	0	100.000	0.100	6.100	0	0	0
zhangjiafen	1986-8-18	13.000	10.000	10.300	100.000	0.100	3.200	0	0	0
zhangjiafen	1986-8-19	16.200	10.000	16.200	100.000	0.100	5.000	0	0	0
zhangjiafen	1986-8-20	28.100	10.000	2.300	100.000	0.100	2.500	0	0	0
zhangjiafen	1986-8-21	23.300	10.000	0.100	100.000	0.100	5.900	0	0	0
zhangjiafen	1986-8-22	16.900	10.000	0	100.000	0.100	6.100	0	0	0
zhangjiafen	1986-8-23	14.200	10.000	10.800	100.000	0.100	3.200	0	0	0
zhangjiafen	1986-8-24	19.100	10.000	0.500	100.000	0.100	5.700	0	0	0
zhangjiafen	1986-8-25	17.600	10.000	0	100.000	0.100	7.100	0	0	0
zhangjiafen	1986-8-26	14.200	10.000	0	100.000	0.100	5.700	0	0	0
zhangjiafen	1986-8-27	13.000	10.000	0	100.000	0.100	6.400	0	0	0
zhangjiafen	1986-8-28	12.400	10.000	2.400	100.000	0.100	6.600	0	0	0
zhangjiafen	1986-8-29	11.800	10.000	1.800	100.000	0.100	5.600	0	0	0
zhangjiafen	1986-8-30	11.800	10.000	0	100.000	0.100	8.000	0	0	0
zhangjiafen	1986-8-31	11.800	10.000	35.100	100.000	0.100	12.600	0	0	0
zhangjiafen	1986-9-1	44.000	10.000	8.100	100.000	0.100	3.500	0	0	0
zhangjiafen	1986-9-2	42.100	10.000	0.900	100.000	0.100	3.800	0	0	0
zhangjiafen	1986-9-3	31.600	10.000	0.300	100.000	0.100	4.400	0	0	0
zhangjiafen	1986-9-4	26.100	10.000	3.700	100.000	0.100	5.100	0	0	0
zhangjiafen	1986-9-5	29.300	10.000	3.900	100.000	0.100	4.900	0	0	0
zhangjiafen	1986-9-6	25.200	10.000	5.400	100.000	0.100	3.000	0	0	0
zhangjiafen	1986-9-7	26.100	10.000	15.300	100.000	0.100	3.500	0	0	0
zhangjiafen	1986-9-8	45.000	10.000	0	100.000	0.100	6.000	0	0	0
zhangjiafen	1986-9-9	36.600	10.000	0	100.000	0.100	4.300	0	0	0
zhangjiafen	1986-9-10	31.600	10.000	8.800	100.000	0.100	6.400	0	0	0
zhangjiafen	1986-9-11	44.800	10.000	0.700	100.000	0.100	5.200	0	0	0
zhangjiafen	1986-9-12	39.200	10.000	0	100.000	0.100	4.300	0	0	0
zhangjiafen	1986-9-13	29.300	10.000	0	100.000	0.100	6.000	0	0	0
zhangjiafen	1986-9-14	26.100	10.000	0.600	100.000	0.100	3.400	0	0	0
zhangjiafen	1986-9-15	26.100	10.000	6.400	100.000	0.100	5.300	0	0	0
zhangjiafen	1986-9-16	27.000	10.000	0	100.000	0.100	6.200	0	0	0
zhangjiafen	1986-9-17	24.200	10.000	0	100.000	0.100	5.700	0	0	0
zhangjiafen	1986-9-18	22.400	10.000	0	100.000	0.100	5.900	0	0	0
zhangjiafen	1986-9-19	22.400	10.000	17.500	100.000	0.100	8.400	0	0	0
zhangjiafen	1986-9-20	31.700	10.000	0	100.000	0.100	3.700	0	0	0
zhangjiafen	1986-9-21	34.000	10.000	0	100.000	0.100	4.500	0	0	0
zhangjiafen	1986-9-22	26.100	10.000	0	100.000	0.100	7.800	0	0	0
zhangjiafen	1986-9-23	23.300	10.000	0	100.000	0.100	6.000	0	0	0
zhangjiafen	1986-9-24	22.400	10.000	0	100.000	0.100	5.100	0	0	0
zhangjiafen	1986-9-25	20.800	10.000	0	100.000	0.100	3.000	0	0	0
zhangjiafen	1986-9-26	19.900	10.000	0	100.000	0.100	6.800	0	0	0
zhangjiafen	1986-9-27	19.100	10.000	0	100.000	0.100	4.900	0	0	0
zhangjiafen	1986-9-28	17.600	10.000	0	100.000	0.100	4.300	0	0	0
zhangjiafen	1986-9-29	16.900	10.000	0	100.000	0.100	5.600	0	0	0
zhangjiafen	1986-9-30	16.200	10.000	0	100.000	0.100	5.900	0	0	0
zhangjiafen	1986-10-1	16.900	10.000	0	100.000	0.100	4.500	0	0	0
zhangjiafen	1986-10-2	16.900	10.000	0	100.000	0.100	4.700	0	0	0
zhangjiafen	1986-10-3	15.500	10.000	0	100.000	0.100	4.700	0	0	0
zhangjiafen	1986-10-4	13.600	10.000	0	100.000	0.100	4.100	0	0	0
zhangjiafen	1986-10-5	14.200	10.000	0.100	100.000	0.100	4.900	0	0	0
zhangjiafen	1986-10-6	13.600	10.000	2.600	100.000	0.100	0	0	0	0
zhangjiafen	1986-10-7	14.200	10.000	5.300	100.000	0.100	1.500	0	0	0
zhangjiafen	1986-10-8	16.200	10.000	0.300	100.000	0.100	4.100	0	0	0
zhangjiafen	1986-10-9	15.500	10.000	0.100	100.000	0.100	2.100	0	0	0
zhangjiafen	1986-10-10	14.800	10.000	0	100.000	0.100	4.400	0	0	0
zhangjiafen	1986-10-11	14.200	10.000	0	100.000	0.100	4.200	0	0	0
zhangjiafen	1986-10-12	13.600	10.000	0	100.000	0.100	4.300	0	0	0
zhangjiafen	1986-10-13	12.400	10.000	1.100	100.000	0.100	3.800	0	0	0
zhangjiafen	1986-10-14	11.300	10.000	0	100.000	0.100	4.600	0	0	0
zhangjiafen	1986-10-15	11.800	10.000	0.100	100.000	0.100	0.200	0	0	0
zhangjiafen	1986-10-16	12.400	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1986-10-17	11.300	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1986-10-18	11.800	10.000	0.100	100.000	0.100	13.900	0	0	0
zhangjiafen	1986-10-19	11.800	10.000	6.200	100.000	0.100	0.400	0	0	0
zhangjiafen	1986-10-20	11.300	10.000	1.600	100.000	0.100	1.200	0	0	0
zhangjiafen	1986-10-21	11.300	10.000	0.100	100.000	0.100	3.200	0	0	0
zhangjiafen	1986-10-22	11.300	10.000	0	100.000	0.100	2.400	0	0	0
zhangjiafen	1986-10-23	10.200	10.000	0	100.000	0.100	2.200	0	0	0
zhangjiafen	1986-10-24	10.200	10.000	0.100	100.000	0.100	3.200	0	0	0
zhangjiafen	1986-10-25	9.720	10.000	0	100.000	0.100	4.800	0	0	0
zhangjiafen	1986-10-26	9.200	10.000	0	100.000	0.100	3.500	0	0	0
zhangjiafen	1986-10-27	9.720	10.000	0	100.000	0.100	4.100	0	0	0
zhangjiafen	1986-10-28	10.200	10.000	0	100.000	0.100	2.400	0	0	0
zhangjiafen	1986-10-29	8.780	10.000	0	100.000	0.100	2.500	0	0	0
zhangjiafen	1986-10-30	8.780	10.000	0	100.000	0.100	1.900	0	0	0
zhangjiafen	1986-10-31	8.360	10.000	0	100.000	0.100	2.500	0	0	0
zhangjiafen	1986-11-1	7.800	10.000	0	100.000	0.100	2.600	0	0	0
zhangjiafen	1986-11-2	7.800	10.000	0	100.000	0.100	4.100	0	0	0
zhangjiafen	1986-11-3	7.800	10.000	0	100.000	0.100	2.300	0	0	0
zhangjiafen	1986-11-4	7.800	10.000	0	100.000	0.100	3.200	0	0	0
zhangjiafen	1986-11-5	7.340	10.000	0	100.000	0.100	3.200	0	0	0
zhangjiafen	1986-11-6	7.340	10.000	0	100.000	0.100	2.400	0	0	0
zhangjiafen	1986-11-7	7.800	10.000	0	100.000	0.100	1.400	0	0	0
zhangjiafen	1986-11-8	7.800	10.000	0	100.000	0.100	3.100	0	0	0
zhangjiafen	1986-11-9	7.340	10.000	0	100.000	0.100	3.600	0	0	0
zhangjiafen	1986-11-10	7.340	10.000	0	100.000	0.100	3.200	0	0	0
zhangjiafen	1986-11-11	7.340	10.000	0	100.000	0.100	2.000	0	0	0
zhangjiafen	1986-11-12	6.900	10.000	0	100.000	0.100	1.800	0	0	0
zhangjiafen	1986-11-13	7.340	10.000	0	100.000	0.100	4.200	0	0	0
zhangjiafen	1986-11-14	6.900	10.000	0	100.000	0.100	2.100	0	0	0
zhangjiafen	1986-11-15	6.500	10.000	0	100.000	0.100	1.900	0	0	0
zhangjiafen	1986-11-16	6.500	10.000	0	100.000	0.100	1.400	0	0	0
zhangjiafen	1986-11-17	6.500	10.000	0	100.000	0.100	1.700	0	0	0
zhangjiafen	1986-11-18	6.900	10.000	0	100.000	0.100	2.000	0	0	0
zhangjiafen	1986-11-19	6.500	10.000	0	100.000	0.100	2.000	0	0	0
zhangjiafen	1986-11-20	6.500	10.000	0	100.000	0.100	1.500	0	0	0
zhangjiafen	1986-11-21	6.120	10.000	0	100.000	0.100	1.700	0	0	0
zhangjiafen	1986-11-22	7.340	10.000	1.700	100.000	0.100	0.600	0	0	0
zhangjiafen	1986-11-23	6.900	10.000	3.800	100.000	0.100	0	0	0	0
zhangjiafen	1986-11-24	6.900	10.000	0	100.000	0.100	1.000	0	0	0
zhangjiafen	1986-11-25	7.340	10.000	0	100.000	0.100	0.900	0	0	0
zhangjiafen	1986-11-26	6.120	10.000	0	100.000	0.100	1.100	0	0	0
zhangjiafen	1986-11-27	5.970	10.000	0	100.000	0.100	0.500	0	0	0
zhangjiafen	1986-11-28	5.740	10.000	0	100.000	0.100	1.400	0	0	0
zhangjiafen	1986-11-29	5.460	10.000	0	100.000	0.100	2.000	0	0	0
zhangjiafen	1986-11-30	5.180	10.000	0	100.000	0.100	1.900	0	0	0
zhangjiafen	1986-12-1	5.020	10.000	0	100.000	0.100	1.000	0	0	0
zhangjiafen	1986-12-2	5.020	10.000	0	100.000	0.100	1.200	0	0	0
zhangjiafen	1986-12-3	4.980	10.000	0	100.000	0.100	1.200	0	0	0
zhangjiafen	1986-12-4	4.730	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1986-12-5	4.330	10.000	0	100.000	0.100	2.900	0	0	0
zhangjiafen	1986-12-6	4.040	10.000	0	100.000	0.100	1.400	0	0	0
zhangjiafen	1986-12-7	3.970	10.000	0	100.000	0.100	1.000	0	0	0
zhangjiafen	1986-12-8	4.230	10.000	0	100.000	0.100	1.000	0	0	0
zhangjiafen	1986-12-9	4.500	10.000	0	100.000	0.100	2.700	0	0	0
zhangjiafen	1986-12-10	4.720	10.000	0	100.000	0.100	1.400	0	0	0
zhangjiafen	1986-12-11	4.800	10.000	0	100.000	0.100	1.100	0	0	0
zhangjiafen	1986-12-12	4.800	10.000	0	100.000	0.100	0.500	0	0	0
zhangjiafen	1986-12-13	4.690	10.000	0	100.000	0.100	1.800	0	0	0
zhangjiafen	1986-12-14	4.510	10.000	0	100.000	0.100	0.900	0	0	0
zhangjiafen	1986-12-15	4.210	10.000	0	100.000	0.100	0.800	0	0	0
zhangjiafen	1986-12-16	3.750	10.000	0.200	100.000	0.100	0.300	0	0	0
zhangjiafen	1986-12-17	3.310	10.000	0.200	100.000	0.100	1.500	0	0	0
zhangjiafen	1986-12-18	2.940	10.000	0	100.000	0.100	1.000	0	0	0
zhangjiafen	1986-12-19	2.680	10.000	0	100.000	0.100	1.300	0	0	0
zhangjiafen	1986-12-20	2.620	10.000	0	100.000	0.100	1.000	0	0	0
zhangjiafen	1986-12-21	2.670	10.000	0	100.000	0.100	0.700	0	0	0
zhangjiafen	1986-12-22	2.740	10.000	0.300	100.000	0.100	0.400	0	0	0
zhangjiafen	1986-12-23	2.820	10.000	0	100.000	0.100	0.600	0	0	0
zhangjiafen	1986-12-24	2.920	10.000	0	100.000	0.100	1.800	0	0	0
zhangjiafen	1986-12-25	3.090	10.000	0	100.000	0.100	1.000	0	0	0
zhangjiafen	1986-12-26	3.230	10.000	1.300	100.000	0.100	0	0	0	0
zhangjiafen	1986-12-27	3.350	10.000	0.100	100.000	0.100	0.600	0	0	0
zhangjiafen	1986-12-28	3.450	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1986-12-29	3.510	10.000	0	100.000	0.100	0.300	0	0	0
zhangjiafen	1986-12-30	3.570	10.000	0	100.000	0.100	0.900	0	0	0
zhangjiafen	1986-12-31	3.610	10.000	0	100.000	0.100	0.700	0	0	0
zhangjiafen	1987-1-1	3.570	10.000	3.100	100.000	0.100	0	0	0	0
zhangjiafen	1987-1-2	3.500	10.000	0	100.000	0.100	0.600	0	0	0
zhangjiafen	1987-1-3	3.410	10.000	0	100.000	0.100	0.400	0	0	0
zhangjiafen	1987-1-4	3.320	10.000	0	100.000	0.100	0.300	0	0	0
zhangjiafen	1987-1-5	3.220	10.000	0	100.000	0.100	0.600	0	0	0
zhangjiafen	1987-1-6	3.120	10.000	0	100.000	0.100	0.700	0	0	0
zhangjiafen	1987-1-7	3.150	10.000	0	100.000	0.100	1.200	0	0	0
zhangjiafen	1987-1-8	3.200	10.000	0	100.000	0.100	1.500	0	0	0
zhangjiafen	1987-1-9	3.310	10.000	0	100.000	0.100	0.400	0	0	0
zhangjiafen	1987-1-10	3.440	10.000	0.400	100.000	0.100	0	0	0	0
zhangjiafen	1987-1-11	3.580	10.000	0	100.000	0.100	0.500	0	0	0
zhangjiafen	1987-1-12	3.500	10.000	0	100.000	0.100	0.700	0	0	0
zhangjiafen	1987-1-13	3.370	10.000	0	100.000	0.100	0.900	0	0	0
zhangjiafen	1987-1-14	3.250	10.000	0	100.000	0.100	0.900	0	0	0
zhangjiafen	1987-1-15	3.110	10.000	0	100.000	0.100	1.100	0	0	0
zhangjiafen	1987-1-16	2.960	10.000	0	100.000	0.100	1.100	0	0	0
zhangjiafen	1987-1-17	2.800	10.000	0	100.000	0.100	1.700	0	0	0
zhangjiafen	1987-1-18	2.850	10.000	0	100.000	0.100	1.200	0	0	0
zhangjiafen	1987-1-19	2.900	10.000	0.100	100.000	0.100	1.100	0	0	0
zhangjiafen	1987-1-20	2.980	10.000	0	100.000	0.100	0.700	0	0	0
zhangjiafen	1987-1-21	3.070	10.000	0	100.000	0.100	0.300	0	0	0
zhangjiafen	1987-1-22	3.170	10.000	0	100.000	0.100	1.300	0	0	0
zhangjiafen	1987-1-23	3.270	10.000	0	100.000	0.100	1.800	0	0	0
zhangjiafen	1987-1-24	3.400	10.000	0	100.000	0.100	1.800	0	0	0
zhangjiafen	1987-1-25	3.520	10.000	0	100.000	0.100	1.600	0	0	0
zhangjiafen	1987-1-26	3.650	10.000	0	100.000	0.100	2.100	0	0	0
zhangjiafen	1987-1-27	3.740	10.000	0	100.000	0.100	1.600	0	0	0
zhangjiafen	1987-1-28	3.650	10.000	0	100.000	0.100	1.900	0	0	0
zhangjiafen	1987-1-29	3.480	10.000	0	100.000	0.100	1.900	0	0	0
zhangjiafen	1987-1-30	3.310	10.000	0	100.000	0.100	1.600	0	0	0
zhangjiafen	1987-1-31	3.110	10.000	0	100.000	0.100	0.900	0	0	0
zhangjiafen	1987-2-1	2.860	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1987-2-2	2.620	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1987-2-3	2.520	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1987-2-4	5.400	10.000	0	100.000	0.100	1.400	0	0	0
zhangjiafen	1987-2-5	4.470	10.000	0	100.000	0.100	2.100	0	0	0
zhangjiafen	1987-2-6	5.400	10.000	0	100.000	0.100	2.700	0	0	0
zhangjiafen	1987-2-7	4.240	10.000	0	100.000	0.100	3.200	0	0	0
zhangjiafen	1987-2-8	4.700	10.000	0	100.000	0.100	1.900	0	0	0
zhangjiafen	1987-2-9	4.940	10.000	0	100.000	0.100	2.200	0	0	0
zhangjiafen	1987-2-10	5.170	10.000	0	100.000	0.100	1.900	0	0	0
zhangjiafen	1987-2-11	4.700	10.000	0.100	100.000	0.100	2.000	0	0	0
zhangjiafen	1987-2-12	4.700	10.000	1.200	100.000	0.100	0.200	0	0	0
zhangjiafen	1987-2-13	4.470	10.000	0	100.000	0.100	0.200	0	0	0
zhangjiafen	1987-2-14	4.030	10.000	0.300	100.000	0.100	1.900	0	0	0
zhangjiafen	1987-2-15	4.240	10.000	0.100	100.000	0.100	0.600	0	0	0
zhangjiafen	1987-2-16	4.030	10.000	0.400	100.000	0.100	0.300	0	0	0
zhangjiafen	1987-2-17	4.470	10.000	0	100.000	0.100	0.600	0	0	0
zhangjiafen	1987-2-18	4.700	10.000	0	100.000	0.100	1.400	0	0	0
zhangjiafen	1987-2-19	2.680	10.000	0	100.000	0.100	0.900	0	0	0
zhangjiafen	1987-2-20	2.470	10.000	0	100.000	0.100	1.700	0	0	0
zhangjiafen	1987-2-21	2.760	10.000	0	100.000	0.100	1.500	0	0	0
zhangjiafen	1987-2-22	3.040	10.000	0	100.000	0.100	3.000	0	0	0
zhangjiafen	1987-2-23	3.330	10.000	0	100.000	0.100	2.800	0	0	0
zhangjiafen	1987-2-24	3.590	10.000	0	100.000	0.100	1.300	0	0	0
zhangjiafen	1987-2-25	3.820	10.000	0	100.000	0.100	1.600	0	0	0
zhangjiafen	1987-2-26	4.070	10.000	0	100.000	0.100	2.600	0	0	0
zhangjiafen	1987-2-27	4.280	10.000	0	100.000	0.100	3.400	0	0	0
zhangjiafen	1987-2-28	4.460	10.000	0	100.000	0.100	4.000	0	0	0
zhangjiafen	1987-3-1	4.600	10.000	0	100.000	0.100	2.900	0	0	0
zhangjiafen	1987-3-2	4.690	10.000	0	100.000	0.100	2.200	0	0	0
zhangjiafen	1987-3-3	4.700	10.000	0	100.000	0.100	1.400	0	0	0
zhangjiafen	1987-3-4	4.700	10.000	0	100.000	0.100	3.800	0	0	0
zhangjiafen	1987-3-5	5.170	10.000	0	100.000	0.100	2.800	0	0	0
zhangjiafen	1987-3-6	4.240	10.000	0	100.000	0.100	2.000	0	0	0
zhangjiafen	1987-3-7	4.470	10.000	0	100.000	0.100	1.700	0	0	0
zhangjiafen	1987-3-8	4.240	10.000	0	100.000	0.100	1.500	0	0	0
zhangjiafen	1987-3-9	4.190	10.000	1.400	100.000	0.100	5.000	0	0	0
zhangjiafen	1987-3-10	4.140	10.000	0	100.000	0.100	2.200	0	0	0
zhangjiafen	1987-3-11	4.090	10.000	0	100.000	0.100	1.800	0	0	0
zhangjiafen	1987-3-12	4.040	10.000	0.100	100.000	0.100	1.000	0	0	0
zhangjiafen	1987-3-13	3.990	10.000	0	100.000	0.100	2.600	0	0	0
zhangjiafen	1987-3-14	3.940	10.000	0	100.000	0.100	2.600	0	0	0
zhangjiafen	1987-3-15	3.940	10.000	0	100.000	0.100	4.000	0	0	0
zhangjiafen	1987-3-16	4.180	10.000	0.800	100.000	0.100	0	0	0	0
zhangjiafen	1987-3-17	4.180	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1987-3-18	3.740	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1987-3-19	3.740	10.000	0.500	100.000	0.100	0	0	0	0
zhangjiafen	1987-3-20	3.940	10.000	0	100.000	0.100	2.000	0	0	0
zhangjiafen	1987-3-21	3.940	10.000	0	100.000	0.100	2.200	0	0	0
zhangjiafen	1987-3-22	3.540	10.000	0	100.000	0.100	1.700	0	0	0
zhangjiafen	1987-3-23	3.940	10.000	0.500	100.000	0.100	1.400	0	0	0
zhangjiafen	1987-3-24	3.740	10.000	0	100.000	0.100	2.300	0	0	0
zhangjiafen	1987-3-25	4.180	10.000	0	100.000	0.100	2.800	0	0	0
zhangjiafen	1987-3-26	3.740	10.000	0.100	100.000	0.100	4.500	0	0	0
zhangjiafen	1987-3-27	4.180	10.000	0	100.000	0.100	4.000	0	0	0
zhangjiafen	1987-3-28	3.740	10.000	0.200	100.000	0.100	4.000	0	0	0
zhangjiafen	1987-3-29	7.090	10.000	4.200	100.000	0.100	0.700	0	0	0
zhangjiafen	1987-3-30	8.340	10.000	0	100.000	0.100	2.300	0	0	0
zhangjiafen	1987-3-31	7.510	10.000	0	100.000	0.100	0.900	0	0	0
zhangjiafen	1987-4-1	7.920	10.000	0	100.000	0.100	2.000	0	0	0
zhangjiafen	1987-4-2	7.920	10.000	0	100.000	0.100	3.200	0	0	0
zhangjiafen	1987-4-3	8.340	10.000	0	100.000	0.100	5.300	0	0	0
zhangjiafen	1987-4-4	7.510	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1987-4-5	5.450	10.000	0	100.000	0.100	9.600	0	0	0
zhangjiafen	1987-4-6	5.150	10.000	0	100.000	0.100	3.600	0	0	0
zhangjiafen	1987-4-7	4.910	10.000	0	100.000	0.100	6.800	0	0	0
zhangjiafen	1987-4-8	4.420	10.000	0.200	100.000	0.100	6.700	0	0	0
zhangjiafen	1987-4-9	4.180	10.000	7.100	100.000	0.100	1.200	0	0	0
zhangjiafen	1987-4-10	4.910	10.000	0.100	100.000	0.100	4.300	0	0	0
zhangjiafen	1987-4-11	4.420	10.000	0	100.000	0.100	5.800	0	0	0
zhangjiafen	1987-4-12	3.940	10.000	0	100.000	0.100	4.800	0	0	0
zhangjiafen	1987-4-13	4.180	10.000	0	100.000	0.100	4.100	0	0	0
zhangjiafen	1987-4-14	3.940	10.000	0	100.000	0.100	5.100	0	0	0
zhangjiafen	1987-4-15	3.940	10.000	1.100	100.000	0.100	2.300	0	0	0
zhangjiafen	1987-4-16	3.330	10.000	0	100.000	0.100	5.200	0	0	0
zhangjiafen	1987-4-17	3.740	10.000	11.700	100.000	0.100	0.100	0	0	0
zhangjiafen	1987-4-18	3.740	10.000	0.400	100.000	0.100	2.700	0	0	0
zhangjiafen	1987-4-19	4.670	10.000	0.500	100.000	0.100	2.000	0	0	0
zhangjiafen	1987-4-20	4.180	10.000	0	100.000	0.100	1.700	0	0	0
zhangjiafen	1987-4-21	4.180	10.000	0	100.000	0.100	5.900	0	0	0
zhangjiafen	1987-4-22	12.500	10.000	0	100.000	0.100	6.200	0	0	0
zhangjiafen	1987-4-23	13.100	10.000	0	100.000	0.100	8.000	0	0	0
zhangjiafen	1987-4-24	11.900	10.000	8.200	100.000	0.100	1.600	0	0	0
zhangjiafen	1987-4-25	6.060	10.000	0	100.000	0.100	4.900	0	0	0
zhangjiafen	1987-4-26	5.150	10.000	0	100.000	0.100	7.000	0	0	0
zhangjiafen	1987-4-27	3.940	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1987-4-28	3.330	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1987-4-29	2.930	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1987-4-30	2.520	10.000	0.200	100.000	0.100	10.800	0	0	0
zhangjiafen	1987-5-1	2.520	10.000	1.700	100.000	0.100	0	0	0	0
zhangjiafen	1987-5-2	2.350	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1987-5-3	3.330	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1987-5-4	3.540	10.000	0	100.000	0.100	10.900	0	0	0
zhangjiafen	1987-5-5	3.940	10.000	0.100	100.000	0.100	9.200	0	0	0
zhangjiafen	1987-5-6	3.540	10.000	0.100	100.000	0.100	8.500	0	0	0
zhangjiafen	1987-5-7	3.740	10.000	0	100.000	0.100	9.000	0	0	0
zhangjiafen	1987-5-8	3.940	10.000	0.200	100.000	0.100	7.300	0	0	0
zhangjiafen	1987-5-9	3.740	10.000	0	100.000	0.100	9.000	0	0	0
zhangjiafen	1987-5-10	2.930	10.000	1.300	100.000	0.100	7.000	0	0	0
zhangjiafen	1987-5-11	3.540	10.000	0	100.000	0.100	6.500	0	0	0
zhangjiafen	1987-5-12	3.130	10.000	0	100.000	0.100	11.100	0	0	0
zhangjiafen	1987-5-13	2.930	10.000	0	100.000	0.100	8.800	0	0	0
zhangjiafen	1987-5-14	2.720	10.000	0	100.000	0.100	8.900	0	0	0
zhangjiafen	1987-5-15	2.930	10.000	2.300	100.000	0.100	8.100	0	0	0
zhangjiafen	1987-5-16	3.130	10.000	1.700	100.000	0.100	5.000	0	0	0
zhangjiafen	1987-5-17	3.130	10.000	0.300	100.000	0.100	7.400	0	0	0
zhangjiafen	1987-5-18	2.930	10.000	0.400	100.000	0.100	6.000	0	0	0
zhangjiafen	1987-5-19	2.930	10.000	0.200	100.000	0.100	10.400	0	0	0
zhangjiafen	1987-5-20	3.130	10.000	2.400	100.000	0.100	8.800	0	0	0
zhangjiafen	1987-5-21	2.930	10.000	4.100	100.000	0.100	6.300	0	0	0
zhangjiafen	1987-5-22	3.130	10.000	3.700	100.000	0.100	6.800	0	0	0
zhangjiafen	1987-5-23	4.670	10.000	7.400	100.000	0.100	8.000	0	0	0
zhangjiafen	1987-5-24	4.910	10.000	0.300	100.000	0.100	6.500	0	0	0
zhangjiafen	1987-5-25	4.670	10.000	0.300	100.000	0.100	5.000	0	0	0
zhangjiafen	1987-5-26	4.180	10.000	0	100.000	0.100	10.400	0	0	0
zhangjiafen	1987-5-27	3.940	10.000	0	100.000	0.100	10.400	0	0	0
